# Program:featureCounts v1.6.3; Command:"/usr/bin/featureCounts" "-p" "-g" "gene_id" "-a" "/scratch_tmp/grp/msc_appbio/group8/data/raw/ncbi_dataset/data/GCF_000146045.2/genomic.gtf" "-o" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166443/counts.txt" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166443/theAlignmentAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166443/theAlignmentAligned.sortedByCoord.out.bam
YPL283C	NC_001148.4;NC_001148.4	280;5989	5840;6007	-;-	5580	3
YPL282C	NC_001148.4	7933	8427	-	495	0
YPL281C	NC_001148.4	9557	10870	-	1314	2
YPL280W	NC_001148.4	11887	12600	+	714	0
YPL279C	NC_001148.4	13228	14355	-	1128	169
YPL278C	NC_001148.4	15053	15355	-	303	79
YPL277C	NC_001148.4	15405	16868	-	1464	846
YPL276W	NC_001148.4	17948	18385	+	438	24
YPL275W	NC_001148.4	18369	19079	+	711	27
YPL274W	NC_001148.4	22938	24701	+	1764	37023
YPL273W	NC_001148.4	25087	26064	+	978	8339
YPL272C	NC_001148.4	26611	28164	-	1554	54263
YPL271W	NC_001148.4	30079	30267	+	189	3257
YPL270W	NC_001148.4	30482	32803	+	2322	5404
YPL269W	NC_001148.4	33013	34947	+	1935	1928
YPL268W	NC_001148.4	35236	37845	+	2610	3141
YPL267W	NC_001148.4	38169	38798	+	630	1207
YPL266W	NC_001148.4	39121	40077	+	957	3067
YPL265W	NC_001148.4	41043	42869	+	1827	45907
YPL264C	NC_001148.4	43283	44344	-	1062	3126
YPL263C	NC_001148.4	44551	46506	-	1956	2926
YPL262W	NC_001148.4	47336	48802	+	1467	11081
YPL261C	NC_001148.4	48996	49304	-	309	87
YPL260W	NC_001148.4	49303	50958	+	1656	3134
YPL259C	NC_001148.4	51244	52671	-	1428	2955
YNCP0025W	NC_001148.4	52977	53465	+	489	446
YPL258C	NC_001148.4	53498	55153	-	1656	5640
YNCP0001C	NC_001148.4;NC_001148.4	56169;56239	56204;56274	-;-	72	22
YPL257W-B	NC_001148.4	56748	62016	+	5269	6
YPL257W-A	NC_001148.4	56748	58070	+	1323	0
YPL257W	NC_001148.4	63279	63860	+	582	573
YPL256C	NC_001148.4	64977	66614	-	1638	2256
YPL255W	NC_001148.4	67725	68882	+	1158	1061
YPL254W	NC_001148.4	69485	70951	+	1467	2727
YPL253C	NC_001148.4	71063	73006	-	1944	1486
YPL252C	NC_001148.4	73363	73881	-	519	5644
YPL250C	NC_001148.4	74309	74719	-	411	51884
YPL249C-A	NC_001148.4;NC_001148.4	75699;76224	75985;76239	-;-	303	26120
YPL249C	NC_001148.4	76669	79353	-	2685	2208
YNCP0002W	NC_001148.4	79562	82648	+	3087	126
YPL248C	NC_001148.4	79711	82356	-	2646	0
YPL247C	NC_001148.4	82625	84196	-	1572	2217
YPL246C	NC_001148.4	84509	85297	-	789	3253
YPL245W	NC_001148.4	85586	86950	+	1365	2041
YPL244C	NC_001148.4	87014	88033	-	1020	3578
YPL243W	NC_001148.4	88517	90316	+	1800	7655
YPL242C	NC_001148.4	90622	95109	-	4488	3858
YPL241C	NC_001148.4;NC_001148.4	95372;96234	96153;96258	-;-	807	1510
YPL240C	NC_001148.4	96496	98625	-	2130	13154
YPL239W	NC_001148.4	99484	100086	+	603	2892
YPL237W	NC_001148.4	100496	101353	+	858	11059
YPL236C	NC_001148.4	101608	102702	-	1095	2259
YPL235W	NC_001148.4	103232	104647	+	1416	3864
YPL234C	NC_001148.4	104946	105440	-	495	10568
YPL233W	NC_001148.4	106172	106822	+	651	1600
YPL232W	NC_001148.4	107275	108147	+	873	6032
YPL231W	NC_001148.4	108652	114315	+	5664	24762
YPL230W	NC_001148.4	115312	116487	+	1176	1723
YPL229W	NC_001148.4	117067	117687	+	621	2264
YPL228W	NC_001148.4	118382	120031	+	1650	2820
YPL227C	NC_001148.4	120163	121167	-	1005	1608
YPL226W	NC_001148.4	121767	125357	+	3591	11709
YPL225W	NC_001148.4	126006	126446	+	441	8712
YPL224C	NC_001148.4	126634	128088	-	1455	3500
YPL223C	NC_001148.4	128632	129138	-	507	850
YPL222W	NC_001148.4	130162	132228	+	2067	3162
YPL221W	NC_001148.4	133043	135424	+	2382	10049
YPL220W	NC_001148.4	135790	136443	+	654	2649
YPL219W	NC_001148.4	136750	138228	+	1479	1452
YPL218W	NC_001148.4;NC_001148.4	138698;138865	138725;139409	+;+	573	9821
YPL217C	NC_001148.4	139620	143171	-	3552	4482
YPL216W	NC_001148.4	143821	147129	+	3309	2144
YPL215W	NC_001148.4	147416	148423	+	1008	2926
YPL214C	NC_001148.4	148569	150191	-	1623	11284
YPL213W	NC_001148.4	150614	151330	+	717	2267
YPL212C	NC_001148.4	151515	153149	-	1635	8558
YPL211W	NC_001148.4	153495	154040	+	546	2282
YPL210C	NC_001148.4	154290	156212	-	1923	6059
YPL209C	NC_001148.4	156490	157593	-	1104	554
YPL208W	NC_001148.4	157842	159593	+	1752	2223
YPL207W	NC_001148.4	159909	162341	+	2433	5976
YPL206C	NC_001148.4	162632	163597	-	966	8278
YPL204W	NC_001148.4	164276	165760	+	1485	10736
YPL203W	NC_001148.4	166256	167398	+	1143	3068
YPL202C	NC_001148.4	168088	169338	-	1251	3151
YPL201C	NC_001148.4	169770	171155	-	1386	68
YPL200W	NC_001148.4	171484	171954	+	471	22
YPL199C	NC_001148.4	172033	172755	-	723	4063
YPL198W	NC_001148.4;NC_001148.4;NC_001148.4	173152;173572;174073	173162;173665;174702	+;+;+	735	2921
YNCP0003W	NC_001148.4	173827	173904	+	78	88
YPL196W	NC_001148.4	175043	175864	+	822	3154
YPL195W	NC_001148.4	176223	179021	+	2799	4386
YPL194W	NC_001148.4	179277	181115	+	1839	1017
YPL193W	NC_001148.4	181403	182548	+	1146	1783
YPL192C	NC_001148.4	182655	183056	-	402	259
YPL191C	NC_001148.4	183597	184679	-	1083	2132
YPL190C	NC_001148.4	185317	187725	-	2409	4411
YPL189C-A	NC_001148.4	188307	188513	-	207	360
YPL189W	NC_001148.4	189154	190983	+	1830	337
YPL188W	NC_001148.4	191406	192650	+	1245	4606
YPL187W	NC_001148.4	193648	194145	+	498	42604
YPL186C	NC_001148.4	194512	195426	-	915	1554
YPL184C	NC_001148.4	195950	197788	-	1839	2486
YPL183W-A	NC_001148.4	199095	199376	+	282	1595
YPL183C	NC_001148.4	199495	202536	-	3042	3450
YPL181W	NC_001148.4	203421	204941	+	1521	5722
YPL180W	NC_001148.4	205248	207647	+	2400	3141
YPL179W	NC_001148.4	208157	209806	+	1650	6655
YNCP0004C	NC_001148.4	210192	210263	-	72	0
YPL178W	NC_001148.4	212158	212784	+	627	3443
YPL177C	NC_001148.4	213042	213962	-	921	7519
YPL176C	NC_001148.4	216012	218363	-	2352	3694
YPL175W	NC_001148.4;NC_001148.4	218630;218747	218646;220088	+;+	1359	2237
YPL174C	NC_001148.4	220167	222773	-	2607	2446
YPL173W	NC_001148.4	223143	224036	+	894	2543
YPL172C	NC_001148.4	224353	225741	-	1389	2020
YPL171C	NC_001148.4	226169	227371	-	1203	297
YPL170W	NC_001148.4	228314	228772	+	459	3069
YPL169C	NC_001148.4	229039	230838	-	1800	5180
YPL168W	NC_001148.4	231217	232509	+	1293	2009
YPL167C	NC_001148.4	232593	237107	-	4515	1995
YPL166W	NC_001148.4	237338	237979	+	642	845
YPL165C	NC_001148.4	237956	239077	-	1122	1544
YPL164C	NC_001148.4	239350	241497	-	2148	1445
YPL163C	NC_001148.4	241918	242700	-	783	3129
YPL162C	NC_001148.4	243206	244027	-	822	1688
YPL161C	NC_001148.4	244319	246220	-	1902	3028
YPL160W	NC_001148.4	246990	250262	+	3273	14986
YPL159C	NC_001148.4	250907	251668	-	762	6429
YPL158C	NC_001148.4	252034	254310	-	2277	2963
YPL157W	NC_001148.4	254814	255761	+	948	1593
YPL156C	NC_001148.4	255913	256767	-	855	3430
YPL155C	NC_001148.4	257216	259336	-	2121	2663
YPL154C	NC_001148.4	259714	260931	-	1218	29067
YPL153C	NC_001148.4	261727	264192	-	2466	1333
YPL152W-A	NC_001148.4	264602	264700	+	99	24
YPL152W	NC_001148.4	265028	266104	+	1077	1758
YPL151C	NC_001148.4	266180	267535	-	1356	2501
YPL150W	NC_001148.4	268188	270893	+	2706	3368
YPL149W	NC_001148.4	271310	272194	+	885	2113
YPL148C	NC_001148.4	272294	272815	-	522	807
YPL147W	NC_001148.4	273255	275867	+	2613	749
YPL146C	NC_001148.4	276162	277529	-	1368	4205
YPL145C	NC_001148.4	278395	279699	-	1305	8443
YPL144W	NC_001148.4	280480	280926	+	447	871
YNCP0005C	NC_001148.4	281056	281517	-	462	31
YPL143W	NC_001148.4;NC_001148.4	282122;282666	282140;282970	+;+	324	22027
YPL141C	NC_001148.4	283464	286061	-	2598	2713
YPL140C	NC_001148.4	287514	289034	-	1521	2177
YPL139C	NC_001148.4	289669	291051	-	1383	2358
YPL138C	NC_001148.4	291366	292427	-	1062	2476
YPL137C	NC_001148.4	292817	296647	-	3831	4177
YPL135W	NC_001148.4	297553	298050	+	498	10529
YPL134C	NC_001148.4	298571	299503	-	933	1461
YPL133C	NC_001148.4	299888	301228	-	1341	2313
YPL132W	NC_001148.4	301716	302618	+	903	1230
YPL131W	NC_001148.4	303121	304014	+	894	65778
YPL130W	NC_001148.4	304387	305058	+	672	332
YPL129W	NC_001148.4;NC_001148.4	305298;305412	305306;306137	+;+	735	5430
YPL128C	NC_001148.4	306533	308221	-	1689	1732
YPL127C	NC_001148.4	308828	309604	-	777	3813
YPL126W	NC_001148.4	310210	312900	+	2691	3964
YPL125W	NC_001148.4	313388	316486	+	3099	2979
YPL124W	NC_001148.4	316755	317516	+	762	745
YPL123C	NC_001148.4	317641	318945	-	1305	1660
YPL122C	NC_001148.4	319226	320767	-	1542	1763
YPL121C	NC_001148.4	320962	321630	-	669	23
YPL120W	NC_001148.4	322071	323744	+	1674	1440
YPL119C-A	NC_001148.4	324024	324287	-	264	308
YPL119C	NC_001148.4	324411	326264	-	1854	1636
YPL118W	NC_001148.4	326628	327662	+	1035	3247
YPL117C	NC_001148.4	327864	328730	-	867	5861
YPL116W	NC_001148.4	329606	331699	+	2094	2931
YPL115C	NC_001148.4	332100	335486	-	3387	2709
YPL113C	NC_001148.4	335953	337143	-	1191	1426
YPL112C	NC_001148.4	337436	338620	-	1185	3148
YNCP0006C	NC_001148.4	338848	338919	-	72	11
YPL111W	NC_001148.4	339944	340945	+	1002	1135
YPL110C	NC_001148.4	341068	344739	-	3672	2894
YPL109C	NC_001148.4;NC_001148.4	345264;345597	345444;347389	-;-	1974	1037
YPL108W	NC_001148.4	348446	348952	+	507	691
YPL107W	NC_001148.4	349119	349865	+	747	1206
YPL106C	NC_001148.4	350194	352275	-	2082	21338
YPL105C	NC_001148.4	352863	355412	-	2550	8217
YPL104W	NC_001148.4	355700	357676	+	1977	1663
YPL103C	NC_001148.4	358000	359406	-	1407	2020
YPL101W	NC_001148.4	360209	361579	+	1371	2580
YPL100W	NC_001148.4	361872	363362	+	1491	2879
YPL099C	NC_001148.4	363520	364068	-	549	1163
YPL098C	NC_001148.4	364386	364727	-	342	1933
YPL097W	NC_001148.4	364952	366430	+	1479	1584
YPL096C-A	NC_001148.4	366529	366735	-	207	877
YPL096W	NC_001148.4	366927	368018	+	1092	2603
YPL095C	NC_001148.4	368071	369441	-	1371	12738
YPL094C	NC_001148.4	369839	370663	-	825	8270
YPL093W	NC_001148.4	370978	372921	+	1944	8480
YPL092W	NC_001148.4	373793	375169	+	1377	6181
YPL091W	NC_001148.4	375502	376953	+	1452	5797
YPL090C	NC_001148.4;NC_001148.4	377291;378390	377995;378395	-;-	711	8417
YPL089C	NC_001148.4	379120	381150	-	2031	2755
YPL088W	NC_001148.4	381965	382993	+	1029	2299
YPL087W	NC_001148.4	383455	384408	+	954	4314
YPL086C	NC_001148.4	384773	386446	-	1674	2898
YPL085W	NC_001148.4	387067	393654	+	6588	3305
YPL084W	NC_001148.4	394038	396572	+	2535	4291
YPL083C	NC_001148.4	396702	398105	-	1404	1430
YPL082C	NC_001148.4	398480	404083	-	5604	4640
YPL081W	NC_001148.4;NC_001148.4	404950;405458	404956;406044	+;+	594	6117
YPL080C	NC_001148.4	406172	406498	-	327	153
YPL079W	NC_001148.4;NC_001148.4	406636;407068	406646;407539	+;+	483	18796
YPL078C	NC_001148.4	408010	408744	-	735	9348
YPL077C	NC_001148.4	409368	410090	-	723	1192
YPL076W	NC_001148.4	410443	411285	+	843	1408
YPL075W	NC_001148.4;NC_001148.4	412254;413013	412261;415362	+;+	2358	6303
YPL074W	NC_001148.4	415763	418027	+	2265	4164
YPL072W	NC_001148.4	418512	420011	+	1500	1276
YPL071C	NC_001148.4	420048	420518	-	471	1888
YPL070W	NC_001148.4	420948	422786	+	1839	3773
YPL069C	NC_001148.4	422885	423892	-	1008	1090
YPL068C	NC_001148.4	424215	425096	-	882	613
YPL067C	NC_001148.4	425251	425847	-	597	1190
YPL066W	NC_001148.4	426233	427672	+	1440	4570
YPL065W	NC_001148.4	427927	428655	+	729	1549
YPL064C	NC_001148.4	428711	429616	-	906	3848
YPL063W	NC_001148.4	429939	431369	+	1431	4791
YPL062W	NC_001148.4	431895	432299	+	405	58
YPL061W	NC_001148.4	432588	434090	+	1503	15015
YPL060W	NC_001148.4	434523	435764	+	1242	1297
YNCP0007C	NC_001148.4	435893	435964	-	72	3
YPL060C-A	NC_001148.4	437333	442742	-	5410	18
YPL059W	NC_001148.4	444579	445031	+	453	2984
YPL058C	NC_001148.4	445842	450377	-	4536	3482
YPL057C	NC_001148.4	451909	453057	-	1149	3478
YPL056C	NC_001148.4	453430	453735	-	306	468
YPL055C	NC_001148.4	453992	454990	-	999	3263
YPL054W	NC_001148.4	455759	456664	+	906	1943
YPL053C	NC_001148.4	457118	458458	-	1341	4925
YPL052W	NC_001148.4	458799	459678	+	880	2058
YPL051W	NC_001148.4	459963	460559	+	597	1651
YPL050C	NC_001148.4	460779	461966	-	1188	5101
YPL049C	NC_001148.4	462481	463839	-	1359	7795
YPL048W	NC_001148.4	464401	465648	+	1248	18178
YPL047W	NC_001148.4	465962	466261	+	300	1516
YPL046C	NC_001148.4	466644	466943	-	300	636
YPL045W	NC_001148.4	467260	469656	+	2397	3544
YPL043W	NC_001148.4	469939	471996	+	2058	4721
YPL042C	NC_001148.4	473040	474707	-	1668	3011
YPL041C	NC_001148.4	475118	475741	-	624	1280
YPL040C	NC_001148.4	475993	479001	-	3009	1642
YPL039W	NC_001148.4	479225	480175	+	951	2229
YPL038W-A	NC_001148.4	480182	480373	+	192	74
YPL038W	NC_001148.4	480535	481068	+	534	1651
YPL037C	NC_001148.4	481428	481901	-	474	16685
YPL036W	NC_001148.4	482843	485686	+	2844	3663
YPL034W	NC_001148.4	486712	487209	+	498	1389
YPL033C	NC_001148.4	487362	488207	-	846	1598
YPL032C	NC_001148.4	488887	491364	-	2478	3458
YPL031C	NC_001148.4;NC_001148.4	492018;493021	492918;493037	-;-	918	5333
YPL030W	NC_001148.4	493543	495246	+	1704	3718
YPL029W	NC_001148.4	495506	497719	+	2214	1719
YPL028W	NC_001148.4	498096	499292	+	1197	11930
YPL027W	NC_001148.4	499665	500402	+	738	631
YPL026C	NC_001148.4	500675	502183	-	1509	9937
YPL024W	NC_001148.4	503517	504242	+	726	1973
YPL023C	NC_001148.4	504339	506312	-	1974	3510
YPL022W	NC_001148.4	506697	509999	+	3303	3853
YPL021W	NC_001148.4	511101	511664	+	564	308
YPL020C	NC_001148.4	512313	514178	-	1866	2666
YPL019C	NC_001148.4	514511	517018	-	2508	3645
YPL018W	NC_001148.4	517651	518760	+	1110	1523
YPL017C	NC_001148.4	518734	520233	-	1500	2543
YPL016W	NC_001148.4	521014	524958	+	3945	2149
YPL015C	NC_001148.4	525810	526883	-	1074	3270
YPL014W	NC_001148.4	527547	528692	+	1146	1713
YPL013C	NC_001148.4	528985	529350	-	366	3089
YPL012W	NC_001148.4	529723	533409	+	3687	5304
YPL011C	NC_001148.4	533642	534703	-	1062	2640
YPL010W	NC_001148.4	535018	535587	+	570	5460
YPL009C	NC_001148.4	535820	538936	-	3117	6814
YPL008W	NC_001148.4	539385	541970	+	2586	2133
YPL007C	NC_001148.4	542082	543848	-	1767	2297
YPL006W	NC_001148.4	544631	548143	+	3513	3983
YPL005W	NC_001148.4	548486	550306	+	1821	1668
YPL004C	NC_001148.4	550632	551657	-	1026	9195
YPL003W	NC_001148.4	552020	553408	+	1389	1511
YPL002C	NC_001148.4	553627	554328	-	702	2340
YPL001W	NC_001148.4	554605	555729	+	1125	2047
YPR001W	NC_001148.4	556377	557837	+	1461	1421
YPR002W	NC_001148.4	558385	559935	+	1551	2251
YNCP0008C	NC_001148.4;NC_001148.4	560198;560253	560233;560289	-;-	73	3
YPR003C	NC_001148.4	561504	563768	-	2265	2253
YPR004C	NC_001148.4	564007	565041	-	1035	6643
YPR005C	NC_001148.4	565787	566671	-	885	1306
YPR006C	NC_001148.4	567269	568996	-	1728	1125
YPR007C	NC_001148.4	569336	571378	-	2043	876
YNCP0009W	NC_001148.4	572269	572339	+	71	8
YPR008W	NC_001148.4	573018	575102	+	2085	6952
YPR009W	NC_001148.4	576552	577358	+	807	2420
YPR010C	NC_001148.4	577585	581196	-	3612	8326
YNCP0010W	NC_001148.4	582062	582134	+	73	3
YPR010C-A	NC_001148.4;NC_001148.4	582373;582702	582558;582734	-;-	219	1800
YPR011C	NC_001148.4	583062	584042	-	981	1711
YPR013C	NC_001148.4	584632	585585	-	954	3760
YPR014C	NC_001148.4	587189	587518	-	330	447
YNCP0026W	NC_001148.4	588998	589830	+	833	646
YPR015C	NC_001148.4	590283	591026	-	744	2460
YPR016C	NC_001148.4	592332	593069	-	738	8042
YPR017C	NC_001148.4	593486	593917	-	432	1134
YPR018W	NC_001148.4	594476	596296	+	1821	3374
YPR019W	NC_001148.4	596750	599551	+	2802	4303
YPR020W	NC_001148.4	599870	600217	+	348	1386
YPR021C	NC_001148.4	600649	603357	-	2709	2161
YPR022C	NC_001148.4	603911	607312	-	3402	2859
YPR023C	NC_001148.4	608826	610031	-	1206	4111
YPR024W	NC_001148.4	610481	612724	+	2244	5341
YPR025C	NC_001148.4	613377	614558	-	1182	2326
YPR026W	NC_001148.4	615379	619014	+	3636	2209
YPR027C	NC_001148.4	620425	621258	-	834	807
YNCP0011C	NC_001148.4;NC_001148.4	622540;622595	622575;622631	-;-	73	1
YPR028W	NC_001148.4;NC_001148.4	623527;623711	623577;624202	+;+	543	10881
YPR029C	NC_001148.4	624469	626967	-	2499	5141
YPR030W	NC_001148.4	627880	631245	+	3366	1255
YPR031W	NC_001148.4	631515	633761	+	2247	1277
YPR032W	NC_001148.4	634123	637224	+	3102	2115
YPR033C	NC_001148.4	637379	639019	-	1641	10679
YPR034W	NC_001148.4	639525	640958	+	1434	5477
YPR035W	NC_001148.4	642208	643320	+	1113	44648
YPR036W	NC_001148.4	643836	645272	+	1437	27890
YPR036W-A	NC_001148.4	645950	646153	+	204	137293
YPR037C	NC_001148.4	646448	647038	-	591	1301
YPR038W	NC_001148.4	646836	647195	+	360	40
YPR040W	NC_001148.4	647305	648375	+	1071	2453
YPR041W	NC_001148.4	648704	649921	+	1218	7858
YPR042C	NC_001148.4	650435	653662	-	3228	1736
YPR043W	NC_001148.4;NC_001148.4	654166;654571	654167;654847	+;+	279	20522
YPR045C	NC_001148.4	655140	656552	-	1413	2160
YPR046W	NC_001148.4	656799	657344	+	546	874
YPR047W	NC_001148.4	657529	658938	+	1410	1157
YPR048W	NC_001148.4	659182	661053	+	1872	2113
YPR049C	NC_001148.4	661137	664673	-	3537	2213
YPR051W	NC_001148.4	664960	665490	+	531	2033
YPR052C	NC_001148.4	665693	665974	-	282	1924
YPR053C	NC_001148.4	665788	666243	-	456	720
YPR054W	NC_001148.4	666280	667446	+	1167	2349
YPR055W	NC_001148.4	667676	670873	+	3198	1921
YPR056W	NC_001148.4	671126	672142	+	1017	2000
YPR057W	NC_001148.4	672471	673496	+	1026	3962
YPR058W	NC_001148.4	673751	674674	+	924	4626
YPR060C	NC_001148.4	674861	675631	-	771	1661
YPR061C	NC_001148.4	675977	676882	-	906	445
YPR062W	NC_001148.4	677165	677641	+	477	3312
YPR063C	NC_001148.4;NC_001148.4	677812;678280	678193;678320	-;-	423	5603
YPR064W	NC_001148.4	678951	679370	+	420	430
YPR065W	NC_001148.4	679693	680799	+	1107	1535
YPR066W	NC_001148.4	681213	682112	+	900	902
YPR067W	NC_001148.4	682220	682777	+	558	1436
YPR068C	NC_001148.4	682941	684353	-	1413	1156
YPR069C	NC_001148.4	684556	685437	-	882	4066
YPR070W	NC_001148.4	685898	687598	+	1701	2211
YPR071W	NC_001148.4	688172	688807	+	636	1210
YNCP0012W	NC_001148.4	689565	689646	+	82	1
YPR072W	NC_001148.4	690107	691789	+	1683	4269
YPR073C	NC_001148.4	691933	692418	-	486	2225
YPR074C	NC_001148.4	692796	694838	-	2043	36671
YPR075C	NC_001148.4	695737	696819	-	1083	7259
YPR078C	NC_001148.4	697147	698265	-	1119	1162
YPR079W	NC_001148.4	698869	700014	+	1146	3345
YPR080W	NC_001148.4	700594	701970	+	1377	24908
YPR081C	NC_001148.4	702114	703970	-	1857	2246
YPR082C	NC_001148.4	704225	704656	-	432	1868
YPR083W	NC_001148.4	704854	706593	+	1740	2779
YPR084W	NC_001148.4	706972	708342	+	1371	1815
YPR085C	NC_001148.4	708497	709828	-	1332	2026
YPR086W	NC_001148.4	710101	711138	+	1038	4502
YPR088C	NC_001148.4	711403	713028	-	1626	7145
YPR089W	NC_001148.4	713275	715941	+	2667	4112
YPR091C	NC_001148.4	716156	718468	-	2313	3274
YNCP0013C	NC_001148.4	718700	718806	-	107	119
YNCP0014C	NC_001148.4	718887	719050	-	164	279
YNCP0015C	NC_001148.4	719148	719242	-	95	212
YPR093C	NC_001148.4	719558	720424	-	867	1368
YPR094W	NC_001148.4	720637	720960	+	324	920
YPR095C	NC_001148.4	721037	724717	-	3681	3696
YPR096C	NC_001148.4	724842	725144	-	303	109
YPR097W	NC_001148.4	725394	728615	+	3222	3134
YPR098C	NC_001148.4;NC_001148.4	728947;729482	729385;729528	-;-	486	2990
YPR099C	NC_001148.4	729757	730113	-	357	18
YPR100W	NC_001148.4	729791	730213	+	423	356
YPR101W	NC_001148.4	730492	731019	+	528	2048
YPR102C	NC_001148.4	731224	731748	-	525	6710
YPR103W	NC_001148.4	732349	733212	+	864	8368
YPR104C	NC_001148.4	733623	736433	-	2811	3006
YPR105C	NC_001148.4	736984	739569	-	2586	3607
YPR106W	NC_001148.4	740061	741392	+	1332	2470
YPR107C	NC_001148.4	741438	742064	-	627	1601
YPR108W	NC_001148.4	742454	743743	+	1290	5906
YNCP0016W	NC_001148.4	744284	744355	+	72	6
YPR109W	NC_001148.4	744689	745573	+	885	2428
YPR110C	NC_001148.4	745828	746835	-	1008	5606
YPR111W	NC_001148.4	747306	749000	+	1695	2616
YPR112C	NC_001148.4	749256	751919	-	2664	3618
YPR113W	NC_001148.4	752257	752919	+	663	12060
YPR114W	NC_001148.4	753301	754248	+	948	5267
YPR115W	NC_001148.4	754877	758128	+	3252	4940
YPR116W	NC_001148.4	758648	759481	+	834	189
YPR117W	NC_001148.4	760025	767494	+	7470	2758
YPR118W	NC_001148.4	767752	768987	+	1236	2892
YNCP0017C	NC_001148.4;NC_001148.4	769207;769266	769242;769302	-;-	73	2
YPR119W	NC_001148.4	771653	773128	+	1476	2191
YPR120C	NC_001148.4	773875	775182	-	1308	1922
YNCP0018C	NC_001148.4	775765	775836	-	72	3
YPR121W	NC_001148.4	778583	780301	+	1719	18079
YPR122W	NC_001148.4	782045	785671	+	3627	3261
YPR124W	NC_001148.4	786208	787428	+	1221	5082
YPR125W	NC_001148.4	787961	789325	+	1365	3292
YPR127W	NC_001148.4	790083	791120	+	1038	4509
YPR128C	NC_001148.4	791218	792204	-	987	1813
YPR129W	NC_001148.4	792687	793736	+	1050	5167
YPR131C	NC_001148.4	793911	794498	-	588	1765
YPR132W	NC_001148.4;NC_001148.4	794965;795395	795029;795767	+;+	438	22396
YPR133C	NC_001148.4	795978	797210	-	1233	4823
YPR133W-A	NC_001148.4	797557	797709	+	153	2265
YPR134W	NC_001148.4	798051	798857	+	807	1764
YPR135W	NC_001148.4	799234	802017	+	2784	2308
YPR137W	NC_001148.4	802359	804080	+	1722	4276
YPR137C-B	NC_001148.4	805001	810269	-	5269	5
YPR137C-A	NC_001148.4	808947	810269	-	1323	0
YNCP0019W	NC_001148.4	810676	810749	+	74	60
YPR138C	NC_001148.4	810984	812453	-	1470	8085
YPR139C	NC_001148.4	813156	814058	-	903	2224
YPR140W	NC_001148.4	814391	815536	+	1146	1850
YPR141C	NC_001148.4	815734	817923	-	2190	1565
YPR143W	NC_001148.4	818323	819075	+	753	3532
YNCP0020W	NC_001148.4	819529	819602	+	74	0
YPR144C	NC_001148.4	819765	821423	-	1659	2907
YNCP0021W	NC_001148.4	821732	821903	+	172	83
YPR145W	NC_001148.4	822620	824338	+	1719	41238
YPR145C-A	NC_001148.4	824690	824926	-	237	3404
YPR147C	NC_001148.4	825645	826559	-	915	3169
YPR148C	NC_001148.4	826833	828140	-	1308	8264
YPR149W	NC_001148.4	829918	830439	+	522	23709
YPR151C	NC_001148.4	831055	831675	-	621	82
YPR152C	NC_001148.4	832061	833458	-	1398	1185
YPR153W	NC_001148.4;NC_001148.4	833689;833828	833693;834245	+;+	423	226
YPR154W	NC_001148.4	834565	835212	+	648	2165
YPR155C	NC_001148.4	835563	837413	-	1851	1805
YPR156C	NC_001148.4	837909	839777	-	1869	3782
YPR157W	NC_001148.4	841266	842669	+	1404	1176
YPR158W	NC_001148.4	843262	844020	+	759	1735
YPR158W-B	NC_001148.4	844709	849980	+	5272	43
YPR158W-A	NC_001148.4	844709	846031	+	1323	0
YPR158C-D	NC_001148.4	850989	856257	-	5269	91
YPR158C-C	NC_001148.4	854935	856257	-	1323	0
YNCP0022W	NC_001148.4	856902	856974	+	73	2
YPR159W	NC_001148.4	857583	859745	+	2163	7740
YPR159C-A	NC_001148.4	860314	860415	-	102	11
YNCP0023W	NC_001148.4	860379	860449	+	71	4
YPR160W	NC_001148.4	861306	864014	+	2709	12688
YPR161C	NC_001148.4	864449	866422	-	1974	3072
YPR162C	NC_001148.4	866715	868304	-	1590	2015
YPR163C	NC_001148.4	868645	869955	-	1311	14188
YPR164W	NC_001148.4	870703	874926	+	4224	2702
YPR165W	NC_001148.4	875368	875997	+	630	8620
YPR166C	NC_001148.4	876282	876629	-	348	1193
YPR167C	NC_001148.4	876847	877632	-	786	19375
YPR168W	NC_001148.4	878076	878549	+	474	2032
YPR169W	NC_001148.4	878690	880168	+	1479	8222
YNCP0024C	NC_001148.4	880296	880369	-	74	0
YPR170W-B	NC_001148.4;NC_001148.4	883239;883487	883387;883595	+;+	258	8467
YPR171W	NC_001148.4	883828	885558	+	1731	2390
YPR172W	NC_001148.4	885796	886398	+	603	1346
YPR173C	NC_001148.4	886524	887837	-	1314	7716
YPR174C	NC_001148.4	888043	888708	-	666	1652
YPR175W	NC_001148.4	888974	891043	+	2070	1965
YPR176C	NC_001148.4	891101	892078	-	978	2776
YPR178W	NC_001148.4	892332	893729	+	1398	2012
YPR179C	NC_001148.4	893797	895764	-	1968	2515
YPR180W	NC_001148.4	895961	897004	+	1044	2288
YPR181C	NC_001148.4	897361	899667	-	2307	9819
YPR182W	NC_001148.4	900194	900454	+	261	1589
YPR183W	NC_001148.4	900755	901558	+	804	5439
