# Program:featureCounts v1.6.3; Command:"/usr/bin/featureCounts" "-p" "-g" "gene_id" "-a" "/scratch_tmp/grp/msc_appbio/group8/data/raw/ncbi_dataset/data/GCF_000146045.2/genomic.gtf" "-o" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166446/counts.txt" "/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166446/theAlignmentAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch_tmp/grp/msc_appbio/group8/output/alignment_SRR1166446/theAlignmentAligned.sortedByCoord.out.bam
YNL130C-A	NC_001146.8	381245	381391	-	147	41
YNL129W	NC_001146.8	381480	382202	+	723	666
YNL128W	NC_001146.8	382359	383663	+	1305	536
YNL127W	NC_001146.8	383987	386848	+	2862	1198
YNL126W	NC_001146.8	387227	389767	+	2541	1461
YNL125C	NC_001146.8	390146	392167	-	2022	6244
YNL124W	NC_001146.8	392892	394370	+	1479	2741
YNL123W	NC_001146.8	394685	397678	+	2994	3756
YNL122C	NC_001146.8	398023	398370	-	348	1245
YNL121C	NC_001146.8	398684	400537	-	1854	7606
YNL119W	NC_001146.8	401040	402521	+	1482	2129
YNL118C	NC_001146.8	402652	405564	-	2913	5854
YNL117W	NC_001146.8	406358	408022	+	1665	2502
YNL116W	NC_001146.8	408341	409909	+	1569	3274
YNL115C	NC_001146.8	410119	412053	-	1935	6611
YNL113W	NC_001146.8	412771	413199	+	429	4003
YNL112W	NC_001146.8;NC_001146.8	413639;415914	414911;416281	+;+	1641	6787
YNL111C	NC_001146.8	416940	417302	-	363	2232
YNL110C	NC_001146.8	417826	418488	-	663	5268
YNL108C	NC_001146.8	419014	419826	-	813	1488
YNL107W	NC_001146.8	420098	420778	+	681	1429
YNL106C	NC_001146.8	420944	424495	-	3552	1819
YNL104C	NC_001146.8	424895	426754	-	1860	22087
YNL103W	NC_001146.8	427735	429753	+	2019	5848
YNL102W	NC_001146.8	430087	434493	+	4407	1785
YNL101W	NC_001146.8	434999	437140	+	2142	1917
YNL100W	NC_001146.8	437613	438317	+	705	2390
YNL099C	NC_001146.8	438567	439283	-	717	2457
YNL098C	NC_001146.8	439602	440570	-	969	7563
YNL097C-B	NC_001146.8	440797	440919	-	123	53
YNL097C	NC_001146.8	441366	442358	-	993	2426
YNCN0007W	NC_001146.8;NC_001146.8	443006;443076	443043;443119	+;+	82	4
YNL096C	NC_001146.8;NC_001146.8	443398;444172	443826;444315	-;-	573	7132
YNL095C	NC_001146.8	444912	446840	-	1929	1917
YNL094W	NC_001146.8	447611	449374	+	1764	4314
YNL093W	NC_001146.8	449868	450530	+	663	654
YNL092W	NC_001146.8	450871	452073	+	1203	639
YNL091W	NC_001146.8	452408	456130	+	3723	5615
YNL090W	NC_001146.8	456565	457143	+	579	1168
YNL088W	NC_001146.8	457704	461990	+	4287	4067
YNL087W	NC_001146.8	462411	465947	+	3537	3990
YNL086W	NC_001146.8	466334	466642	+	309	515
YNL085W	NC_001146.8	467131	469623	+	2493	3492
YNL084C	NC_001146.8	470053	471102	-	1050	3299
YNL083W	NC_001146.8	471377	472861	+	1485	1863
YNL082W	NC_001146.8	473391	476012	+	2622	1532
YNL081C	NC_001146.8	476188	476619	-	432	2528
YNL080C	NC_001146.8	476932	478032	-	1101	3161
YNL079C	NC_001146.8	478566	479165	-	600	12086
YNL078W	NC_001146.8	479768	480991	+	1224	1575
YNL077W	NC_001146.8	481391	482977	+	1587	4925
YNL076W	NC_001146.8	483556	485310	+	1755	2874
YNL075W	NC_001146.8	485607	486479	+	873	3032
YNL074C	NC_001146.8	486766	488124	-	1359	3465
YNL073W	NC_001146.8	488386	490116	+	1731	3148
YNL072W	NC_001146.8	490317	491240	+	924	1075
YNL071W	NC_001146.8	491523	492971	+	1449	20429
YNL070W	NC_001146.8	493366	493548	+	183	2557
YNL069C	NC_001146.8;NC_001146.8	493956;494974	494524;495001	-;-	597	26470
YNL068C	NC_001146.8	495701	498289	-	2589	1810
YNL067W-B	NC_001146.8	499417	499557	+	141	7
YNL067W	NC_001146.8	499681	500256	+	576	12174
YNL066W	NC_001146.8	501515	502777	+	1263	4881
YNL065W	NC_001146.8	503724	505484	+	1761	12208
YNL064C	NC_001146.8	505868	507097	-	1230	12551
YNL063W	NC_001146.8	507758	508702	+	945	1839
YNL062C	NC_001146.8	508776	510212	-	1437	1783
YNL061W	NC_001146.8	510540	512396	+	1857	6005
YNL059C	NC_001146.8	512668	514935	-	2268	3728
YNL058C	NC_001146.8	515763	516713	-	951	1785
YNL056W	NC_001146.8	517249	517842	+	594	1680
YNL055C	NC_001146.8	517994	518845	-	852	67127
YNCN0008C	NC_001146.8	519099	519169	-	71	76
YNL054W-B	NC_001146.8	519456	524706	+	5251	451
YNL054W-A	NC_001146.8	519456	520778	+	1323	0
YNL054W	NC_001146.8	526086	529583	+	3498	2467
YNL053W	NC_001146.8	529942	531411	+	1470	1586
YNL052W	NC_001146.8	531725	532186	+	462	4646
YNL051W	NC_001146.8	532659	533870	+	1212	1261
YNL050C	NC_001146.8;NC_001146.8	534079;534966	534874;534982	-;-	813	2262
YNL049C	NC_001146.8	535281	537911	-	2631	2726
YNL048W	NC_001146.8	538173	539819	+	1647	2567
YNL047C	NC_001146.8	539911	541881	-	1971	1795
YNL046W	NC_001146.8	542304	542822	+	519	1475
YNL045W	NC_001146.8	542963	544978	+	2016	4260
YNL044W	NC_001146.8;NC_001146.8	545268;545371	545291;545877	+;+	531	2687
YNCN0009W	NC_001146.8;NC_001146.8	547094;547161	547129;547196	+;+	72	9
YNL042W-B	NC_001146.8	547113	547370	+	258	28
YNL042W	NC_001146.8	548100	549290	+	1191	939
YNL041C	NC_001146.8	549468	551987	-	2520	2730
YNL040C-A	NC_001146.8	552478	552558	-	81	81
YNL040W	NC_001146.8	553380	554750	+	1371	726
YNL039W	NC_001146.8	555048	556832	+	1785	3810
YNL038W	NC_001146.8;NC_001146.8	557020;557685	557610;557783	+;+	690	1513
YNL037C	NC_001146.8	557920	559002	-	1083	9401
YNL036W	NC_001146.8	559814	560479	+	666	2830
YNCN0010C	NC_001146.8	560693	560765	-	73	1
YNCN0011W	NC_001146.8;NC_001146.8	568115;568182	568150;568217	+;+	72	5
YNL035C	NC_001146.8	568522	569691	-	1170	1251
YNCN0012C	NC_001146.8	569867	569940	-	74	0
YNL034W	NC_001146.8	570477	572315	+	1839	42
YNL033W	NC_001146.8	572999	573853	+	855	16
YNL032W	NC_001146.8	574506	575351	+	846	2412
YNL031C	NC_001146.8	575640	576050	-	411	27580
YNL030W	NC_001146.8	576727	577038	+	312	15474
YNL029C	NC_001146.8	577205	578773	-	1569	1113
YNL027W	NC_001146.8	579580	581616	+	2037	2254
YNL026W	NC_001146.8	581920	583374	+	1455	1830
YNL025C	NC_001146.8	584320	585291	-	972	958
YNCN0013W	NC_001146.8	585587	585926	+	340	194
YNCN0014W	NC_001146.8	586090	586175	+	86	80
YNL024C-A	NC_001146.8	586602	586820	-	219	2423
YNL024C	NC_001146.8	587107	587847	-	741	457
YNL023C	NC_001146.8	588263	591160	-	2898	2981
YNL022C	NC_001146.8	591427	592899	-	1473	2197
YNL021W	NC_001146.8	593227	595347	+	2121	1738
YNL020C	NC_001146.8	595623	597539	-	1917	1658
YNL019C	NC_001146.8	598376	599230	-	855	35
YNL018C	NC_001146.8	599936	601774	-	1839	60
YNCN0015W	NC_001146.8	602312	602385	+	74	0
YNL016W	NC_001146.8	602907	604268	+	1362	7668
YNL015W	NC_001146.8	605384	605611	+	228	16976
YNL014W	NC_001146.8	606319	609453	+	3135	4630
YNL012W	NC_001146.8;NC_001146.8	609686;609875	609790;611665	+;+	1896	665
YNL011C	NC_001146.8	611836	613170	-	1335	1353
YNL010W	NC_001146.8	613635	614360	+	726	5634
YNL009W	NC_001146.8	614821	616083	+	1263	674
YNL008C	NC_001146.8	616211	618241	-	2031	2599
YNL007C	NC_001146.8	618507	619565	-	1059	10883
YNL006W	NC_001146.8	620067	620978	+	912	2675
YNL005C	NC_001146.8	621313	622428	-	1116	4067
YNL004W	NC_001146.8;NC_001146.8	622915;623287	622944;624621	+;+	1365	5826
YNL003C	NC_001146.8	624975	625829	-	855	1635
YNL002C	NC_001146.8	626174	627142	-	969	5328
YNL001W	NC_001146.8	627456	628616	+	1161	1911
YNR001C	NC_001146.8	629622	631061	-	1440	28109
YNCN0016C	NC_001146.8	631846	631917	-	72	7
YNCN0017W	NC_001146.8	632599	632672	+	74	1
YNR002C	NC_001146.8	633008	633856	-	849	1982
YNR003C	NC_001146.8	634344	635297	-	954	1167
YNR004W	NC_001146.8	635943	636383	+	441	472
YNR006W	NC_001146.8	636986	638854	+	1869	2773
YNR007C	NC_001146.8	639182	640114	-	933	2034
YNR008W	NC_001146.8	640396	642381	+	1986	1228
YNR009W	NC_001146.8	642690	643439	+	750	997
YNR010W	NC_001146.8	643744	644193	+	450	617
YNR011C	NC_001146.8	644320	646950	-	2631	1623
YNR012W	NC_001146.8	647432	648937	+	1506	1431
YNR013C	NC_001146.8	649028	651712	-	2685	1741
YNR014W	NC_001146.8	652465	653103	+	639	3954
YNR015W	NC_001146.8	653387	654541	+	1155	1589
YNR016C	NC_001146.8	654673	661374	-	6702	29987
YNR017W	NC_001146.8	662913	663581	+	669	5342
YNR018W	NC_001146.8	664270	664944	+	675	6468
YNR019W	NC_001146.8	665339	667267	+	1929	770
YNR020C	NC_001146.8	667410	668222	-	813	2078
YNR021W	NC_001146.8	668377	669591	+	1215	4295
YNR022C	NC_001146.8	669774	670193	-	420	2439
YNR023W	NC_001146.8	670418	672118	+	1701	2226
YNR024W	NC_001146.8	672409	672969	+	561	1485
YNR026C	NC_001146.8	673274	674689	-	1416	2694
YNR027W	NC_001146.8	674923	675876	+	954	2298
YNR028W	NC_001146.8	676177	677103	+	927	1591
YNR029C	NC_001146.8	677199	678488	-	1290	2327
YNR030W	NC_001146.8	678799	680454	+	1656	1703
YNR031C	NC_001146.8	680694	685433	-	4740	2985
YNR032W	NC_001146.8	686010	687116	+	1107	1448
YNR032C-A	NC_001146.8	687243	687464	-	222	1619
YNR033W	NC_001146.8	687635	689998	+	2364	2986
YNR034W	NC_001146.8	690321	691286	+	966	2259
YNR034W-A	NC_001146.8	692561	692857	+	297	50184
YNR035C	NC_001146.8	693019	694047	-	1029	9064
YNR036C	NC_001146.8	694361	694822	-	462	6288
YNR037C	NC_001146.8	695052	695327	-	276	1986
YNR038W	NC_001146.8	695595	697484	+	1890	1923
YNR039C	NC_001146.8	697614	699431	-	1818	3271
YNR040W	NC_001146.8	699690	700460	+	771	1703
YNR041C	NC_001146.8	700541	701659	-	1119	1134
YNR043W	NC_001146.8	701895	703085	+	1191	1767
YNR044W	NC_001146.8	703699	705876	+	2178	688
YNR045W	NC_001146.8	706139	707608	+	1470	2247
YNR046W	NC_001146.8	707788	708195	+	408	1810
YNR047W	NC_001146.8	708523	711204	+	2682	1159
YNR048W	NC_001146.8	711630	712811	+	1182	1240
YNR049C	NC_001146.8	713023	713655	-	633	1920
YNR050C	NC_001146.8	714048	715388	-	1341	4669
YNCN0018W	NC_001146.8	716120	716284	+	165	71
YNR051C	NC_001146.8	716780	718327	-	1548	3770
YNR052C	NC_001146.8	719346	720647	-	1302	3301
YNR053C	NC_001146.8;NC_001146.8	721120;722303	721770;723112	-;-	1461	2657
YNCN0019C	NC_001146.8	721938	722211	-	274	48
YNR054C	NC_001146.8	723356	724306	-	951	1581
YNCN0020C	NC_001146.8	726134	726217	-	84	1
YNR055C	NC_001146.8	728426	730186	-	1761	2984
YNR056C	NC_001146.8	731618	733303	-	1686	10283
YNR057C	NC_001146.8	733356	734069	-	714	5060
YNR058W	NC_001146.8	734291	735733	+	1443	20236
YNR059W	NC_001146.8	736803	738545	+	1743	1824
YNR060W	NC_001146.8	739951	742110	+	2160	763
YNR061C	NC_001146.8	742881	743540	-	660	1380
YNR062C	NC_001146.8	744360	745343	-	984	322
YNR063W	NC_001146.8	746943	748766	+	1824	472
YNR064C	NC_001146.8	749136	750008	-	873	503
YNR065C	NC_001146.8	750350	753700	-	3351	2423
YNR066C	NC_001146.8	753725	755035	-	1311	803
YNR067C	NC_001146.8	755746	759099	-	3354	7662
YNR068C	NC_001146.8	760067	760885	-	819	926
YNR069C	NC_001146.8	761123	762592	-	1470	918
YNR070W	NC_001146.8	765375	769376	+	4002	972
YNR071C	NC_001146.8	770440	771468	-	1029	10472
YNR072W	NC_001146.8	772657	774351	+	1695	638
YNR073C	NC_001146.8	774792	776300	-	1509	8533
YNR074C	NC_001146.8	777602	778738	-	1137	877
YNR075W	NC_001146.8	779916	781040	+	1125	2247
YNR075C-A	NC_001146.8	781511	781603	-	93	184
YNR076W	NC_001146.8	781918	782280	+	363	0
YNR077C	NC_001146.8	783287	783541	-	255	0
YOL166W-A	NC_001147.6	585	740	+	156	4
YOL165C	NC_001147.6	1647	2078	-	432	83
YOL164W-A	NC_001147.6	4130	4312	+	183	248
YOL164W	NC_001147.6	6175	8115	+	1941	2303
YOL163W	NC_001147.6	9597	10106	+	510	501
YOL162W	NC_001147.6	10119	10766	+	648	440
YOL161C	NC_001147.6	11549	11911	-	363	181
YOL160W	NC_001147.6	14313	14654	+	342	242
YOL159C-A	NC_001147.6	15233	15505	-	273	1053
YOL159C	NC_001147.6	17281	17796	-	516	1583
YOL158C	NC_001147.6	19491	21311	-	1821	1486
YOL157C	NC_001147.6	22525	24294	-	1770	305
YOL156W	NC_001147.6	25273	26976	+	1704	139
YOL155W-A	NC_001147.6	27084	27218	+	135	0
YOL155C	NC_001147.6	28703	31606	-	2904	13722
YOL154W	NC_001147.6	34658	35407	+	750	232153
YOL153C	NC_001147.6	36822	38567	-	1746	2909
YOL152W	NC_001147.6	40748	42610	+	1863	867
YOL151W	NC_001147.6	43694	44722	+	1029	2420
YOL149W	NC_001147.6	44938	45633	+	696	2384
YOL148C	NC_001147.6	45760	47574	-	1815	2034
YOL147C	NC_001147.6	47933	48643	-	711	2162
YOL146W	NC_001147.6	48864	49448	+	585	1203
YOL145C	NC_001147.6	49555	52788	-	3234	4971
YOL144W	NC_001147.6	53098	54552	+	1455	1813
YOL143C	NC_001147.6	54595	55104	-	510	9585
YOL142W	NC_001147.6	55558	56280	+	723	2919
YOL141W	NC_001147.6	56452	58539	+	2088	361
YOL140W	NC_001147.6	58759	60030	+	1272	2129
YOL139C	NC_001147.6	60383	61024	-	642	14081
YOL138C	NC_001147.6	61325	65350	-	4026	1827
YOL137W	NC_001147.6	65621	67114	+	1494	1740
YOL136C	NC_001147.6	67561	68754	-	1194	2661
YOL135C	NC_001147.6	69376	70044	-	669	1280
YOL133W	NC_001147.6	70325	70690	+	366	1811
YOL132W	NC_001147.6	71300	72715	+	1416	1046
YOL131W	NC_001147.6	73031	73357	+	327	159
YOL130W	NC_001147.6	74400	76979	+	2580	4953
YOL129W	NC_001147.6	77560	78114	+	555	7025
YOL128C	NC_001147.6	78352	79479	-	1128	1259
YOL127W	NC_001147.6;NC_001147.6	80348;80775	80360;81190	+;+	429	43058
YOL126C	NC_001147.6	81787	82920	-	1134	8875
YOL125W	NC_001147.6	83834	85264	+	1431	2138
YOL124C	NC_001147.6	85456	86757	-	1302	2495
YOL123W	NC_001147.6	87844	89448	+	1605	6271
YOL122C	NC_001147.6	89692	91419	-	1728	5651
YOL121C	NC_001147.6;NC_001147.6	92026;92831	92440;92850	-;-	435	19319
YOL120C	NC_001147.6;NC_001147.6	93395;94291	93843;94402	-;-	561	31015
YOL119C	NC_001147.6	94856	96361	-	1506	2539
YOL118C	NC_001147.6	96608	96916	-	309	329
YOL117W	NC_001147.6	97551	99488	+	1938	1150
YOL116W	NC_001147.6	99809	100957	+	1149	890
YOL115W	NC_001147.6	101475	103229	+	1755	2056
YOL114C	NC_001147.6	103317	103925	-	609	293
YOL113W	NC_001147.6	104326	106293	+	1968	1502
YOL112W	NC_001147.6	106710	108188	+	1479	3614
YOL111C	NC_001147.6	108258	108896	-	639	2519
YOL110W	NC_001147.6	109176	109889	+	714	2315
YOL109W	NC_001147.6	110297	110638	+	342	19854
YNCO0001C	NC_001147.6	110962	111033	-	72	0
YOL108C	NC_001147.6	111431	111886	-	456	1133
YOL107W	NC_001147.6	112102	113130	+	1029	360
YNCO0002W	NC_001147.6	113802	113874	+	73	0
YOL105C	NC_001147.6	114138	115808	-	1671	1145
YOL104C	NC_001147.6	116396	117454	-	1059	173
YOL103W-B	NC_001147.6	118000	123268	+	5269	9
YOL103W-A	NC_001147.6	118000	119322	+	1323	0
YOL103W	NC_001147.6	124001	125830	+	1830	3154
YOL102C	NC_001147.6	125997	126689	-	693	2140
YOL101C	NC_001147.6	126982	127920	-	939	4875
YOL100W	NC_001147.6	129237	132482	+	3246	3737
YOL098C	NC_001147.6	132725	135838	-	3114	3178
YNCO0003C	NC_001147.6	136088	136183	-	96	32
YOL097W-A	NC_001147.6	136220	136405	+	186	92
YOL097C	NC_001147.6	136527	137825	-	1299	5624
YOL096C	NC_001147.6	138107	139045	-	939	1855
YOL095C	NC_001147.6	139227	141347	-	2121	905
YOL094C	NC_001147.6	141584	142555	-	972	1871
YOL093W	NC_001147.6	142815	143696	+	882	1680
YOL092W	NC_001147.6	144204	145130	+	927	3337
YOL091W	NC_001147.6	145334	147163	+	1830	723
YOL090W	NC_001147.6	147382	150276	+	2895	2719
YOL089C	NC_001147.6	150398	153490	-	3093	1602
YOL088C	NC_001147.6	153912	154745	-	834	1485
YOL087C	NC_001147.6	155287	158637	-	3351	4786
YOL086W-A	NC_001147.6	159173	159445	+	273	1113
YOL086C	NC_001147.6	159548	160594	-	1047	81121
YOL085C	NC_001147.6	161673	162014	-	342	44
YOL084W	NC_001147.6	162356	165331	+	2976	1078
YOL083W	NC_001147.6	165714	166952	+	1239	4569
YOL082W	NC_001147.6	168727	169974	+	1248	6065
YOL081W	NC_001147.6	171070	180309	+	9240	3730
YOL080C	NC_001147.6	180558	181427	-	870	970
YOL078W	NC_001147.6	181682	185212	+	3531	1834
YOL077W-A	NC_001147.6	185438	185644	+	207	8328
YOL077C	NC_001147.6	185848	186723	-	876	4441
YOL076W	NC_001147.6	187024	189414	+	2391	1477
YOL075C	NC_001147.6	189658	193542	-	3885	1569
YOL073C	NC_001147.6	193832	194800	-	969	1887
YOL072W	NC_001147.6	194970	196337	+	1368	1700
YOL071W	NC_001147.6	196507	196995	+	489	2291
YOL070C	NC_001147.6	197220	198725	-	1506	2488
YOL069W	NC_001147.6	198942	200297	+	1356	794
YOL068C	NC_001147.6	200368	201879	-	1512	3793
YOL067C	NC_001147.6	201985	202518	-	534	896
YOL066C	NC_001147.6	202696	204471	-	1776	2341
YOL065C	NC_001147.6	204731	205885	-	1155	1913
YOL064C	NC_001147.6	206103	207176	-	1074	3482
YOL063C	NC_001147.6	207392	210265	-	2874	1983
YOL062C	NC_001147.6	210520	211995	-	1476	3748
YOL061W	NC_001147.6	212244	213734	+	1491	5887
YOL060C	NC_001147.6	214017	216137	-	2121	4120
YOL059W	NC_001147.6	217126	218448	+	1323	5892
YOL058W	NC_001147.6	219211	220473	+	1263	12515
YOL057W	NC_001147.6	220767	222902	+	2136	3799
YOL056W	NC_001147.6	223268	224179	+	912	1572
YOL055C	NC_001147.6	224420	226075	-	1656	8556
YNCO0004C	NC_001147.6	226611	226681	-	71	2
YNCO0005W	NC_001147.6	228331	228404	+	74	0
YOL054W	NC_001147.6	228614	229834	+	1221	1998
YOL053W	NC_001147.6	230085	231272	+	1188	2912
YOL052C-A	NC_001147.6	231570	231755	-	186	25989
YOL052C	NC_001147.6	232446	233636	-	1191	1971
YNCO0006W	NC_001147.6	234346	234546	+	201	36
YOL051W	NC_001147.6	234940	238185	+	3246	8236
YOL049W	NC_001147.6	238619	240094	+	1476	3269
YOL048C	NC_001147.6;NC_001147.6	240204;241026	240947;241310	-;-	1029	1266
YOL047C	NC_001147.6;NC_001147.6	241614;242505	242441;242747	-;-	1071	1228
YOL045W	NC_001147.6	243497	246802	+	3306	2331
YOL044W	NC_001147.6	247150	248301	+	1152	1413
YOL043C	NC_001147.6	248392	249534	-	1143	1827
YOL042W	NC_001147.6	249825	250916	+	1092	1684
YOL041C	NC_001147.6	251267	252646	-	1380	4980
YOL040C	NC_001147.6	253149	253577	-	429	32586
YOL039W	NC_001147.6	254297	254617	+	321	17758
YOL038C-A	NC_001147.6	254926	255021	-	96	176
YOL038W	NC_001147.6	255337	256101	+	765	9561
YOL036W	NC_001147.6	256745	259030	+	2286	4979
YNCO0007W	NC_001147.6	259489	259578	+	90	42
YOL034W	NC_001147.6	259923	263204	+	3282	2010
YOL033W	NC_001147.6	263475	265085	+	1611	1233
YOL032W	NC_001147.6	265429	266169	+	741	1062
YOL031C	NC_001147.6	266264	267529	-	1266	2249
YOL030W	NC_001147.6	268187	269641	+	1455	9259
YOL029C	NC_001147.6	269815	270420	-	606	720
YOL028C	NC_001147.6	270633	271370	-	738	707
YOL027C	NC_001147.6	272003	273724	-	1722	6535
YOL026C	NC_001147.6	274012	274353	-	342	3179
YNCO0008W	NC_001147.6;NC_001147.6	274673;274729	274709;274773	+;+	82	0
YOL025W	NC_001147.6	274957	276939	+	1983	1504
YOL024W	NC_001147.6	277086	277604	+	519	111
YOL023W	NC_001147.6	278056	280086	+	2031	2383
YOL022C	NC_001147.6	280272	281498	-	1227	2286
YNCO0009W	NC_001147.6	282164	282234	+	71	0
YOL021C	NC_001147.6	282421	285426	-	3006	4097
YOL020W	NC_001147.6	286172	287950	+	1779	5058
YNCO0010W	NC_001147.6;NC_001147.6	288192;288245	288230;288280	+;+	75	0
YOL019W-A	NC_001147.6	288420	288572	+	153	1
YOL019W	NC_001147.6	288898	290553	+	1656	3431
YOL018C	NC_001147.6	290881	292074	-	1194	2660
YOL017W	NC_001147.6	292529	294673	+	2145	1704
YOL016C	NC_001147.6	294777	296120	-	1344	6778
YOL015W	NC_001147.6	297078	298838	+	1761	1133
YOL014W	NC_001147.6	299693	300067	+	375	505
YNCO0011W	NC_001147.6;NC_001147.6	301097;301163	301132;301198	+;+	72	18
YOL013C	NC_001147.6	301380	303035	-	1656	2673
YOL012C	NC_001147.6	303579	303983	-	405	3858
YOL011W	NC_001147.6	305349	307409	+	2061	2699
YOL010W	NC_001147.6	307938	309041	+	1104	3408
YOL009C	NC_001147.6	309324	310139	-	816	945
YOL008W	NC_001147.6	310312	310935	+	624	725
YOL007C	NC_001147.6	311342	312367	-	1026	1119
YOL006C	NC_001147.6	313078	315387	-	2310	4209
YOL005C	NC_001147.6	315813	316175	-	363	2816
YOL004W	NC_001147.6	316938	321548	+	4611	4510
YOL003C	NC_001147.6	321858	322994	-	1137	893
YOL002C	NC_001147.6	323411	324364	-	954	7442
YOL001W	NC_001147.6	325249	326130	+	882	901
YOR001W	NC_001147.6	326832	329033	+	2202	3088
YOR002W	NC_001147.6	329417	331051	+	1635	2691
YOR003W	NC_001147.6	331455	332891	+	1437	1026
YOR004W	NC_001147.6	333592	334356	+	765	1705
YOR005C	NC_001147.6	334509	337343	-	2835	1597
YOR006C	NC_001147.6	337680	338621	-	942	2310
YOR007C	NC_001147.6	338938	339978	-	1041	15408
YNCO0012C	NC_001147.6	340299	340371	-	73	0
YOR008C	NC_001147.6	341278	342414	-	1137	4783
YOR008C-A	NC_001147.6	342857	343081	-	225	17
YOR009W	NC_001147.6	344335	345798	+	1464	23872
YOR010C	NC_001147.6	346195	346950	-	756	16686
YOR011W	NC_001147.6	349679	353863	+	4185	14738
YNCO0013C	NC_001147.6	354041	354113	-	73	0
YOR011W-A	NC_001147.6	355652	355858	+	207	236
YOR012W	NC_001147.6	356543	356956	+	414	988
YOR014W	NC_001147.6	357674	359947	+	2274	4818
YOR015W	NC_001147.6	359993	360352	+	360	843
YOR016C	NC_001147.6	360461	361084	-	624	2276
YOR017W	NC_001147.6	361412	363814	+	2403	1782
YOR018W	NC_001147.6	364369	366882	+	2514	1868
YOR019W	NC_001147.6	368127	370319	+	2193	1819
YOR020C	NC_001147.6	370524	370844	-	321	11620
YOR020W-A	NC_001147.6	371685	371957	+	273	4087
YOR021C	NC_001147.6	372798	373439	-	642	2981
YOR022C	NC_001147.6	373710	375857	-	2148	1199
YOR023C	NC_001147.6	376012	377712	-	1701	3657
YOR025W	NC_001147.6	378219	379562	+	1344	2005
YOR026W	NC_001147.6	379781	380806	+	1026	1723
YOR027W	NC_001147.6	381053	382822	+	1770	8953
YOR028C	NC_001147.6	383533	384420	-	888	1059
YOR029W	NC_001147.6	384600	384935	+	336	47
YOR030W	NC_001147.6	386825	388684	+	1860	1822
YOR031W	NC_001147.6	389213	389422	+	210	5800
YOR032C	NC_001147.6	389771	391075	-	1305	3528
YOR032W-A	NC_001147.6	392176	392376	+	201	44
YOR033C	NC_001147.6	392416	394524	-	2109	2055
YOR034C	NC_001147.6	394837	397086	-	2250	2590
YOR034C-A	NC_001147.6	397426	397668	-	243	120
YOR035C	NC_001147.6	397735	400104	-	2370	2049
YOR036W	NC_001147.6	400348	401214	+	867	4449
YOR037W	NC_001147.6	401555	402655	+	1101	1339
YOR038C	NC_001147.6	402761	405388	-	2628	1550
YOR039W	NC_001147.6	405768	406544	+	777	2505
YOR040W	NC_001147.6	407064	407921	+	858	3243
YNCO0014C	NC_001147.6	407948	408134	-	187	652
YOR042W	NC_001147.6	408425	409660	+	1236	6350
YNCO0015C	NC_001147.6	409765	409864	-	100	153
YOR043W	NC_001147.6	410870	412330	+	1461	6061
YOR044W	NC_001147.6	413007	413480	+	474	1400
YOR045W	NC_001147.6	413852	414037	+	186	2773
YOR046C	NC_001147.6	414459	415907	-	1449	5811
YOR047C	NC_001147.6	416347	417681	-	1335	1102
YOR048C	NC_001147.6	418630	421650	-	3021	3889
YOR049C	NC_001147.6	422668	423732	-	1065	1319
YOR051C	NC_001147.6	424846	426084	-	1239	3686
YOR052C	NC_001147.6	426772	427224	-	453	3731
YOR054C	NC_001147.6	427833	429857	-	2025	5297
YOR056C	NC_001147.6	430247	431626	-	1380	4196
YOR057W	NC_001147.6	432186	433373	+	1188	2403
YOR058C	NC_001147.6	433688	436345	-	2658	1879
YNCO0016W	NC_001147.6;NC_001147.6	438643;438703	438679;438738	+;+	73	4
YOR059C	NC_001147.6	438906	440258	-	1353	2487
YOR060C	NC_001147.6	440390	441163	-	774	727
YOR061W	NC_001147.6	441534	442553	+	1020	4485
YOR062C	NC_001147.6	442725	443531	-	807	2459
YOR063W	NC_001147.6	444686	445849	+	1164	87313
YOR064C	NC_001147.6	446079	446738	-	660	1634
YOR065W	NC_001147.6	447439	448368	+	930	4275
YOR066W	NC_001147.6	449436	451325	+	1890	2558
YOR067C	NC_001147.6	451729	453462	-	1734	2635
YOR069W	NC_001147.6	453768	455795	+	2028	2749
YOR068C	NC_001147.6	453869	454213	-	345	0
YOR070C	NC_001147.6	455907	457820	-	1914	2892
YOR071C	NC_001147.6	459480	461276	-	1797	9459
YOR072W	NC_001147.6	461502	461816	+	315	112
YNCO0017W	NC_001147.6;NC_001147.6	464450;464516	464485;464551	+;+	72	0
YOR072W-B	NC_001147.6	464469	464630	+	162	1
YOR073W	NC_001147.6	464771	466543	+	1773	904
YOR074C	NC_001147.6	466675	467589	-	915	2092
YOR075W	NC_001147.6	468212	469252	+	1041	1946
YOR076C	NC_001147.6	469377	471620	-	2244	1452
YOR077W	NC_001147.6	471899	472597	+	699	560
YOR078W	NC_001147.6	472725	473369	+	645	3537
YOR079C	NC_001147.6	473475	474416	-	942	1075
YOR080W	NC_001147.6	474594	476792	+	2199	1058
YOR081C	NC_001147.6	476939	479188	-	2250	2256
YOR083W	NC_001147.6	479533	480420	+	888	1090
YOR084W	NC_001147.6	480587	481750	+	1164	1689
